price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,log_price,zipcode_freq,city_freq
535000.0,5.0,2.25,2520,49222,2.0,0,0,4,2520,0,1978,2000,13.190023895035274,95,187
881000.0,5.0,3.0,2510,4125,1.5,0,3,5,1590,920,1925,0,13.688814039991453,80,1573
813000.0,4.0,2.75,3370,6675,1.0,0,3,4,1920,1450,1948,0,13.608487618541492,80,1573
234000.0,3.0,2.0,1640,5280,1.5,0,0,5,1640,0,1910,0,12.36308066783498,36,176
308900.0,3.0,2.5,2250,7294,2.0,0,0,3,2250,0,1994,0,12.640776116195056,83,176
450000.0,4.0,2.5,2300,19250,1.0,0,0,4,2300,0,1955,2009,13.017005083966255,50,50
547500.0,3.0,3.5,1650,2262,3.0,0,0,3,1650,0,2010,0,13.213119567155143,148,1573
399950.0,2.0,1.0,710,1131,2.0,0,0,4,710,0,1943,0,12.899097318586382,23,1573
516000.0,4.0,3.5,2550,8698,2.0,0,0,3,2550,0,2007,0,13.153863982446316,71,71
250000.0,2.0,1.5,982,846,2.0,0,0,3,806,176,2006,0,12.429220196836384,93,1573
475000.0,3.0,2.25,1630,2520,2.0,0,0,3,1630,0,2005,0,13.07107218827772,88,187
415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2550,0,2009,0,12.936036208848488,106,293
545000.0,2.0,1.25,1240,2150,2.0,0,0,3,1240,0,2014,0,13.208542908506082,132,1573
329950.0,3.0,2.5,2456,7566,2.0,0,0,3,2456,0,2012,1912,12.706699437569211,95,148
1325000.0,5.0,2.25,3200,20158,1.0,0,0,3,1600,1600,1965,1993,14.096923772119156,74,11
784000.0,3.0,3.5,3950,111078,1.5,0,0,3,2460,1490,1989,0,13.572165574841936,98,235
610750.0,4.0,2.25,2180,7297,2.0,0,0,3,2180,0,1984,0,13.322444626449796,98,175
578000.0,4.0,2.5,3140,9225,1.0,0,2,5,1770,1370,1966,0,13.267330877756825,14,293
1485000.0,4.0,3.75,4030,10800,2.0,0,0,3,4030,0,2006,0,14.210926003619385,89,187
501000.0,3.0,1.75,1970,7972,1.0,0,3,5,1370,600,1976,0,13.124363376072994,14,293
465250.0,5.0,2.0,1940,7642,1.5,0,0,3,1940,0,1957,2000,13.05033232388424,53,123
2250000.0,5.0,4.25,4860,9453,1.5,0,1,5,3100,1760,1905,0,14.626441218624947,69,1573
1095000.0,0.0,0.0,3064,4764,3.5,0,2,3,3064,0,1990,2009,13.90626583447433,23,1573
315000.0,2.0,1.0,970,5665,1.0,0,0,4,970,0,1908,0,12.660331092405906,79,1573
900000.0,4.0,2.25,2460,44431,1.0,0,0,4,2460,0,1957,2001,13.71015115341694,39,286
789500.0,4.0,2.5,3010,6100,2.0,0,0,3,3010,0,2005,0,13.579156379301477,135,235
678500.0,3.0,2.0,2460,6600,1.0,0,2,4,1370,1090,1952,0,13.427641232095326,57,1573
342500.0,3.0,2.0,2080,11375,1.0,0,0,3,2080,0,2002,0,12.744029856388185,28,28
860000.0,4.0,3.25,3960,7012,2.0,0,0,3,3960,0,2005,0,13.664688831019712,83,175
306000.0,4.0,2.5,2490,8124,2.0,0,0,3,2490,0,2001,0,12.631343648903034,83,176
580000.0,5.0,2.0,2060,6000,2.0,0,0,3,2060,0,1903,2005,13.270785106659046,49,1573
405000.0,3.0,1.0,1330,15678,1.0,0,0,3,900,430,1984,0,12.91164481522143,98,175
510000.0,3.0,1.75,1600,19200,1.0,0,0,4,1600,0,1967,0,13.1421679654829,99,187
173000.0,2.0,1.0,820,10450,1.0,0,0,4,820,0,1965,0,12.06105265381003,28,293
210000.0,4.0,1.75,1200,7680,1.0,0,0,3,1200,0,1968,1997,12.25486757159303,83,176
445000.0,3.0,1.0,1050,5664,1.0,0,0,4,910,140,1947,1988,13.005831808336865,130,1573
585000.0,3.0,2.5,1910,1501,2.5,0,0,3,1530,380,2007,0,13.279368835614244,68,1573
381000.0,3.0,1.75,1800,6000,1.0,0,0,5,900,900,1950,0,12.850557278777307,88,123
890000.0,3.0,2.25,2060,8640,1.0,0,0,4,2060,0,1966,0,13.698977865303196,89,187
235000.0,3.0,1.75,1840,9697,1.0,0,0,4,1500,340,1985,0,12.367345048436391,41,185
480000.0,3.0,2.5,1250,1103,3.0,0,2,3,1250,0,2005,0,13.081543466215235,148,1573
575000.0,2.0,1.0,1510,4032,1.5,0,0,3,1310,200,1935,1974,13.26212705890841,68,1573
350000.0,4.0,2.25,2300,4600,1.5,0,0,4,1340,960,1904,0,12.765691290604371,80,1573
259000.0,4.0,1.5,1490,7560,2.0,0,0,3,1490,0,1966,1963,12.464587201678082,56,58
599000.0,5.0,2.75,2820,4608,1.0,0,0,3,1450,1370,1967,2011,13.303018546545276,132,1573
210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1130,0,1970,0,12.25486757159303,95,148
1184000.0,4.0,2.5,3200,7500,1.5,0,1,5,1860,1340,1948,1985,13.984409939020326,130,1573
545000.0,3.0,1.0,1510,5000,1.5,0,0,3,1510,0,1909,2004,13.208542908506082,49,1573
299995.0,3.0,2.5,1970,7500,2.0,0,0,3,1970,0,1988,2000,12.611524420216115,83,176
440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1210,0,1910,0,12.994532278619134,57,1573
699000.0,4.0,2.5,3280,27441,2.0,0,0,3,3280,0,1996,0,13.457407451830088,98,235
795000.0,3.0,2.0,2420,17859,1.0,0,1,5,1500,920,1979,0,13.586098651497313,99,187
445000.0,5.0,1.75,2460,6846,1.5,0,0,5,1340,1120,1911,1984,13.005831808336865,46,1573
397990.0,3.0,1.0,1180,11862,1.0,0,0,4,1180,0,1948,0,12.894184670945569,53,1573
706000.0,3.0,2.75,1900,6400,1.0,0,0,5,1410,490,1942,0,13.467371932904973,49,1573
363000.0,3.0,3.25,1651,1779,2.0,0,0,3,1341,310,2008,0,12.80216086806413,93,1573
850000.0,4.0,2.25,2130,11843,2.0,0,0,4,2130,0,1972,0,13.652992804936396,86,86
620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1300,130,1929,0,13.3374763699232,69,1573
1228000.0,4.0,2.5,5730,44947,2.0,0,4,3,4280,1450,1991,0,14.02089820202114,98,175
333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1910,0,1963,0,12.715900771961074,106,293
743000.0,3.0,1.75,2110,11250,1.0,0,0,4,2110,0,1961,2001,13.51845266959401,86,86
448000.0,2.0,1.5,1630,3780,1.0,0,0,4,890,740,1940,2001,13.012550743537489,58,1573
485000.0,4.0,2.5,2470,35073,2.0,0,0,3,2470,0,1989,0,13.091906231773164,83,176
489950.0,4.0,2.25,2640,31941,1.0,0,0,4,2640,0,1986,0,13.102060665086476,83,176
498500.0,5.0,2.75,2990,7420,2.0,0,0,3,2990,0,1996,0,13.119360874400073,106,293
531000.0,3.0,2.5,2120,9736,2.0,0,0,3,2120,0,1988,2000,13.182519183461476,32,33
670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1730,320,1956,2001,13.415034483903348,65,1573
310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1100,780,1997,0,12.644330802262578,66,1573
835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1600,1190,1977,0,13.635188201437066,56,58
1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,3000,0,1937,1994,14.339055546554926,49,1573
495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,0,2003,0,13.112315061750808,93,1573
495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,0,1955,2009,13.112315061750808,59,18
440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1200,510,1926,1993,12.994532278619134,93,1573
280000.0,1.0,0.75,420,6720,1.0,0,0,3,420,0,1922,2008,12.54254845357358,46,1573
1070000.0,4.0,2.5,3270,35445,2.0,0,0,3,3270,0,1989,0,13.883170141017091,110,286
1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2370,0,2003,0,13.849429742817824,74,286
248000.0,4.0,2.5,1770,5855,2.0,0,0,3,1770,0,2003,0,12.421188057397057,96,96
294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1490,720,1990,2009,12.59133844767558,83,176
561000.0,3.0,2.25,1710,4140,2.0,0,0,3,1710,0,2004,2003,13.237477967034438,88,187
656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1460,1250,1919,1985,13.394679495953074,130,1573
660000.0,3.0,3.0,2340,2970,2.0,0,0,5,2160,180,1925,0,13.399996629152977,148,1573
370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,0,1947,1988,12.821260987319455,89,187
349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1060,0,1966,1963,12.76554842366468,135,235
223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,0,1957,2000,12.314931534737134,95,293
560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1090,790,1944,0,13.235693848424024,58,1573
594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,670,1937,0,13.29463628184505,130,1573
600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1480,0,1914,1945,13.304686600863562,66,1573
315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1880,0,1993,0,12.660331092405906,66,185
430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1110,780,1947,1988,12.971542813248435,89,1573
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,1972,0,12.994532278619134,99,187
312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1070,0,1999,0,12.652362948153474,148,1573
1240000.0,5.0,4.0,4410,14380,2.0,0,0,3,4410,0,2006,0,14.030622744032508,135,235
300000.0,3.0,3.25,1470,1235,2.0,0,0,3,1180,290,2008,0,12.611541086966117,46,1573
680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,0,2007,0,13.429849547739444,88,187
336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,0,2009,0,12.727099063830192,95,187
822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1720,600,1926,0,13.620104977426395,148,1573
589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,0,1961,0,13.286183160425152,99,187
863000.0,4.0,2.5,4120,22370,2.0,0,0,3,4120,0,1997,0,13.668171128813444,98,175
210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,0,1978,2000,12.25486757159303,56,58
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,0,1978,2000,12.236291424114173,41,185
1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,1010,2014,0,13.933294482509153,148,1573
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,1905,2014,12.560247968016562,79,1573
230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,0,1986,0,12.345838935721968,67,29
845000.0,4.0,2.75,4070,115434,2.0,0,0,3,4070,0,2002,0,13.647093089770562,50,50
350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,590,1976,0,12.765691290604371,88,36
304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,0,1947,1988,12.624786269856632,88,123
370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,0,1951,1994,12.821260987319455,132,1573
810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,660,1952,0,13.60479076121576,50,286
440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,790,1974,0,12.994532278619134,99,187
1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,790,1905,2005,13.845070331079134,148,1573
775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,1200,1939,1969,13.560619598657231,68,1573
1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,2910,1290,1906,1990,14.104442598879876,69,1573
235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,950,1980,0,12.367345048436391,67,29
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,400,1926,2003,13.122265372602016,148,1573
622500.0,5.0,2.75,3320,23760,2.0,0,0,4,2190,1130,1975,0,13.341500513745412,63,115
300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1560,1140,1966,0,12.611541086966117,41,185
205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1290,0,1976,0,12.230770136157428,95,148
435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1500,0,1997,0,12.983103608918752,99,187
697000.0,4.0,2.75,3650,48351,1.5,0,0,4,3650,0,1978,2000,13.45454212446186,52,115
153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1270,0,1944,0,11.938199736300923,49,1573
454000.0,4.0,2.25,2630,39000,2.0,0,0,3,2630,0,1979,2014,13.025854679664231,100,185
345000.0,2.0,1.5,1800,26615,1.0,0,0,5,1240,560,1987,0,12.75130259456002,83,176
585000.0,3.0,1.0,1870,2807,1.5,0,0,4,1580,290,1927,0,13.279368835614244,58,1573
380000.0,4.0,2.5,2540,6365,2.0,0,0,3,1870,670,2000,0,12.847929163278051,28,293
250600.0,4.0,2.5,1930,8660,1.0,0,0,3,1120,810,1981,2013,12.431617311859128,67,176
890000.0,4.0,2.25,2770,13500,2.0,0,0,3,2770,0,1974,0,13.698977865303196,86,86
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2220,0,2001,0,12.821260987319455,106,293
369500.0,3.0,1.5,1650,9957,1.0,0,0,4,1100,550,1961,2001,12.819908725726677,89,1573
883000.0,4.0,2.5,3670,54450,2.0,0,0,3,3670,0,1999,0,13.691081612088286,98,175
950000.0,4.0,2.5,3770,35081,2.0,0,0,3,3770,0,1989,0,13.76421831620775,98,235
615000.0,3.0,1.75,2350,20820,1.0,0,0,4,1800,550,1978,2000,13.329379172803591,98,175
305000.0,3.0,1.5,1210,5240,1.0,0,0,4,610,600,1983,0,12.628070334272698,66,1573
590000.0,4.0,2.5,2010,7972,2.0,0,0,4,2010,0,1989,0,13.28787951079572,88,187
485000.0,3.0,2.5,1580,6065,2.0,0,0,3,1580,0,1985,0,13.091906231773164,88,187
215000.0,2.0,1.0,710,7200,1.0,0,0,3,710,0,1943,2002,12.278397958261774,49,1573
430000.0,3.0,2.0,1910,5040,1.5,0,0,3,1910,0,1971,0,12.971542813248435,98,175
324900.0,4.0,2.5,1880,7965,2.0,0,0,3,1880,0,2000,0,12.691275799522568,96,96
849900.0,2.0,2.0,2280,641203,2.0,0,0,3,2280,0,1990,2009,13.65287515109504,29,29
975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1660,1440,1973,0,13.790193775620484,86,86
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,2350,0,1993,0,13.721200977393528,69,1573
459950.0,3.0,1.75,1850,6869,1.0,0,2,5,1100,750,1919,1934,13.038875241052304,59,74
325000.0,3.0,2.5,2070,8337,2.0,0,0,3,2070,0,1997,0,12.691583538230216,41,185
513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1010,1010,1958,0,13.148033073468746,78,1573
475000.0,3.0,2.25,1580,12177,1.0,0,0,3,1200,380,1981,2013,13.07107218827772,98,175
419000.0,4.0,2.5,2690,7947,2.0,0,0,3,2690,0,1993,0,12.945628585536271,95,293
760000.0,4.0,2.5,2420,10285,1.0,0,4,3,1700,720,1958,2004,13.541075028051122,54,74
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,2340,200,1954,1979,13.928840136128022,57,1573
129000.0,2.0,1.0,1150,30184,1.0,0,0,3,1150,0,1950,2005,11.767575435251748,28,293
725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1830,1380,1968,0,13.493928313146206,39,286
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,2040,0,1992,0,13.270785106659046,135,235
385000.0,3.0,2.25,1920,4833,1.0,0,0,4,1060,860,1921,0,12.861001210669146,93,1573
265000.0,4.0,1.75,1900,10588,1.0,0,0,5,1900,0,1958,0,12.487488878546143,36,176
1735000.0,3.0,2.5,4310,32093,1.5,0,4,5,2510,1800,1982,0,14.366518547731806,53,123
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,720,350,2005,0,12.706850963741102,65,1573
665000.0,4.0,2.5,2790,43091,2.0,0,0,4,2790,0,1989,0,13.407543823396258,52,115
799000.0,3.0,2.5,2860,4442,2.0,0,0,3,2860,0,2000,0,13.591117476312084,68,1573
589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1250,1000,1925,1968,13.286183160425152,65,1573
1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1990,1180,1900,0,14.343193888767017,30,1573
538000.0,3.0,1.0,1460,7200,1.0,0,0,3,1260,200,1906,2014,13.195615697878251,148,1573
530100.0,3.0,1.0,1540,3399,1.5,0,0,3,1200,340,1926,2003,13.18082283341064,132,1573
718500.0,3.0,2.0,2910,6600,2.0,0,0,4,1920,990,1900,1988,13.484922376288695,79,1573
299000.0,3.0,1.75,1180,13927,1.0,0,0,5,1180,0,1962,0,12.608202196848836,106,293
556000.0,3.0,1.75,1640,7437,1.0,0,0,3,1090,550,1948,1994,13.228525371792252,78,1573
171000.0,4.0,2.0,1520,19672,1.0,0,0,3,1020,500,1920,1979,12.049424683420916,23,29
540000.0,5.0,3.0,3610,9775,2.0,0,0,3,3610,0,2003,0,13.199326270390594,96,96
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,1400,0,2012,1912,12.429220196836384,100,43
795000.0,4.0,3.5,3200,3250,2.0,0,0,3,2670,530,2007,0,13.586098651497313,88,187
575000.0,3.0,3.0,1384,1287,2.0,0,0,3,1144,240,2006,0,13.26212705890841,23,1573
379500.0,3.0,2.25,1410,1287,2.0,0,0,3,1290,120,2005,0,12.846612510860464,95,187
385000.0,4.0,2.5,2050,5276,2.0,0,0,3,2050,0,2006,0,12.861001210669146,106,293
415500.0,4.0,2.5,1750,4779,2.0,0,0,3,1750,0,2009,0,12.937240300013611,67,66
397500.0,3.0,2.0,1510,6710,1.0,0,0,3,1070,440,1972,2002,12.89295272879663,99,187
530000.0,3.0,2.5,1930,7214,2.0,0,0,3,1930,0,2005,0,13.180634172318978,89,1573
883000.0,4.0,2.5,2960,41656,2.0,0,0,3,2960,0,1985,0,13.691081612088286,63,115
850000.0,5.0,2.75,2920,11880,1.0,0,0,5,1660,1260,1968,0,13.652992804936396,95,187
496752.0,2.0,1.0,1980,5000,1.0,0,0,4,1090,890,1923,0,13.115848199650983,80,1573
330000.0,3.0,1.75,1430,8865,1.0,0,0,3,1430,0,1950,2005,12.706850963741102,89,1573
735000.0,4.0,2.75,2450,4187,2.0,0,2,3,2450,0,2010,0,13.507627138738266,88,187
525000.0,4.0,2.75,2360,4924,2.0,0,0,3,2360,0,2008,0,13.171155446333852,67,66
269950.0,3.0,2.5,1890,4838,2.0,0,0,3,1730,160,2002,0,12.505995740029274,67,29
650000.0,3.0,1.75,2140,9484,1.0,0,0,3,1290,850,1953,0,13.384729180332174,74,286
520500.0,3.0,2.0,1900,8100,1.0,0,0,4,950,950,1940,2001,13.1625470882649,130,1573
652500.0,4.0,2.5,2700,9122,2.0,0,0,3,2700,0,1990,2009,13.38856795074486,88,187
506000.0,5.0,3.0,2430,8000,1.0,0,0,4,1370,1060,1957,2001,13.134293924552235,50,286
416000.0,3.0,1.0,1110,12150,1.0,0,0,4,1110,0,1957,2001,12.938442943086663,50,286
500000.0,4.0,2.75,2280,15347,1.0,0,0,5,2280,0,1960,0,13.122365377402328,106,33
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,860,690,1949,1985,13.03898394237596,130,1573
371025.0,3.0,2.0,1530,8925,1.0,0,0,3,1530,0,1977,2004,12.824027419996558,32,33
576000.0,4.0,2.5,2440,28405,2.0,0,0,3,2440,0,2002,0,13.263864675787632,67,66
353500.0,4.0,2.25,1760,9602,2.0,0,0,3,1760,0,1987,2000,12.775641593169077,95,293
1735000.0,4.0,2.25,3040,5000,2.0,0,3,4,2080,960,1926,1993,14.366518547731806,49,1573
183000.0,3.0,1.75,1070,8100,1.0,0,0,4,1070,0,1957,2001,12.117246896289505,36,176
763101.0,3.0,1.75,1990,5560,1.0,0,0,4,1100,890,1939,1989,13.545146984162772,49,1573
460000.0,2.0,1.5,1090,4000,1.0,0,0,3,970,120,1951,1994,13.03898394237596,65,1573
825000.0,4.0,1.5,1890,6938,1.5,0,0,3,1890,0,1919,2001,13.623139877437296,65,1573
265000.0,3.0,1.0,1000,9150,1.0,0,0,3,1000,0,1969,2010,12.487488878546143,106,293
295000.0,3.0,1.75,1770,8235,1.0,0,0,3,1030,740,1960,2012,12.59473402514672,16,74
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,1960,2012,12.94323910384853,79,1573
554000.0,3.0,3.5,3380,108900,2.0,0,0,3,2700,680,1999,0,13.224921770781943,95,293
534500.0,3.0,2.5,1700,3150,2.0,0,0,3,1700,0,2005,0,13.189088880352877,88,187
690000.0,2.0,1.75,1600,4000,1.0,0,0,5,850,750,1918,0,13.444448325847754,69,1573
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,1988,2000,13.180634172318978,88,187
357186.0,2.0,1.75,1210,1040,2.0,0,0,3,1210,0,2014,0,12.786014733145263,88,187
300000.0,5.0,3.0,1940,6355,1.0,0,0,3,1200,740,2007,0,12.611541086966117,67,1573
304000.0,4.0,2.0,1810,8750,1.0,0,0,2,1110,700,1967,0,12.624786269856632,95,293
385000.0,4.0,1.75,1690,4080,1.0,0,0,4,870,820,1984,0,12.861001210669146,80,1573
415000.0,4.0,2.0,1800,2970,1.0,0,0,4,1000,800,1923,0,12.936036208848488,130,1573
963000.0,4.0,3.5,3280,6603,2.0,0,0,3,3280,0,2007,0,13.777809729201325,110,286
792500.0,4.0,2.5,4290,175421,2.0,0,0,3,4290,0,2004,2003,13.58294904656243,7,7
309212.0,3.0,1.75,1150,9600,1.0,0,0,3,1150,0,1979,2014,12.641785638796057,50,50
235000.0,2.0,1.5,880,1805,2.0,0,0,3,880,0,1999,0,12.367345048436391,93,1573
667000.0,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,1907,1983,13.410546824147012,58,1573
470000.0,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,1956,0,13.060490101343552,39,286
375000.0,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,1908,1988,12.83468397161566,66,1573
410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,1953,0,12.923914877701906,89,187
566000.0,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,1987,2000,13.246351123968212,98,175
680000.0,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,2010,0,13.429849547739444,98,235
332000.0,1.0,1.0,960,2640,1.0,0,0,3,760,200,1908,1988,12.712893259942282,69,1573
902000.0,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,2003,0,13.712370907691596,89,187
500000.0,3.0,1.75,1540,10800,1.0,0,0,5,770,770,1947,0,13.122365377402328,86,86
445000.0,3.0,1.75,1890,32340,1.5,0,3,3,1890,0,1976,0,13.005831808336865,29,29
825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,1973,0,13.623139877437296,110,286
1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,1958,0,13.90626583447433,68,1573
277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,1957,2001,12.531776395271262,79,1573
545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,1975,0,13.208542908506082,99,187
435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,2003,0,12.983103608918752,42,42
638000.0,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,2005,0,13.366095129723815,135,235
418000.0,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,1965,1993,12.94323910384853,50,286
499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,1968,0,13.120363378739665,135,235
150000.0,3.0,1.5,1230,8056,1.0,0,0,4,1230,0,1949,1985,11.918397239722838,67,74
759950.0,3.0,2.5,3100,23790,2.0,0,0,3,3100,0,2002,0,13.541009236499786,83,175
427000.0,3.0,2.5,1830,65340,1.0,0,0,3,1520,310,1991,0,12.964541634128397,50,50
632500.0,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,2003,0,13.35743708061023,98,235
660000.0,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,1900,2005,13.399996629152977,66,1573
862000.0,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,1990,2009,13.667011709737965,52,115
524000.0,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,1910,2006,13.169248871698304,30,1573
470000.0,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,1958,2004,13.060490101343552,79,1573
385000.0,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,2000,0,12.861001210669146,29,29
575000.0,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,1985,0,13.26212705890841,95,187
220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,1988,0,12.301387370778713,95,148
460000.0,2.0,1.0,890,2100,1.0,0,0,4,760,130,1919,1985,13.03898394237596,58,1573
1712500.0,3.0,3.25,2940,5432,3.0,0,3,4,2440,500,1978,2000,14.353465433059952,30,1573
175000.0,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,1973,2013,12.07254696717504,67,176
465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,1966,0,13.049794835104816,59,74
552000.0,3.0,1.0,1120,2300,1.0,0,0,4,820,300,1912,1989,13.221305136851797,132,1573
565000.0,4.0,2.75,3130,139392,2.0,0,0,4,3130,0,1981,0,13.244582780038517,41,185
518000.0,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,1976,1992,13.157732451741689,135,235
899950.0,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,2006,0,13.710095596379851,99,187
373000.0,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,1926,1993,12.829336379587506,78,1573
385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,2006,0,12.861001210669146,96,96
245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,1943,2002,12.409017571151187,66,1573
375000.0,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,1913,1945,12.83468397161566,32,33
699850.0,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,2002,0,13.458622734225388,83,175
450000.0,6.0,2.25,3550,11780,1.0,0,0,4,2960,590,1948,0,13.017005083966255,89,1573
455000.0,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,1970,2014,13.02805489573287,135,235
650000.0,4.0,2.75,2610,4160,3.0,0,0,5,1910,700,1910,0,13.384729180332174,148,1573
378000.0,5.0,2.5,2760,8015,1.0,0,0,4,1600,1160,1960,2001,12.84265212010087,89,1573
220000.0,3.0,2.0,1410,7998,1.0,0,0,4,1410,0,1940,2001,12.301387370778713,49,29
285500.0,4.0,1.75,1960,7950,1.0,0,0,4,1960,0,1967,0,12.562000810699038,95,148
340000.0,3.0,2.5,1212,1174,3.0,0,0,3,1212,0,2004,2003,12.73670383776449,89,1573
921000.0,4.0,1.5,2220,9496,1.0,0,0,4,1490,730,1954,1979,13.733216401013184,74,286
375000.0,4.0,2.5,2040,109336,1.5,0,0,4,2040,0,1973,0,12.83468397161566,96,96
999000.0,4.0,2.75,2800,19168,2.0,0,0,3,2800,0,1992,0,13.81451105863119,83,175
335000.0,3.0,1.5,2040,6000,1.0,0,0,3,1340,700,1957,2000,12.721888795877376,79,1573
1920000.0,4.0,2.5,3070,34412,1.0,0,3,4,2070,1000,1950,1983,14.467836264837162,11,11
385000.0,2.0,1.0,830,26329,1.0,1,3,4,830,0,1928,0,12.861001210669146,29,29
850000.0,4.0,3.5,4140,7089,2.0,0,0,3,3160,980,2003,0,13.652992804936396,99,187
429000.0,5.0,2.5,2340,4500,2.0,0,0,3,2340,0,2009,0,12.969214528909768,106,293
